Actual_Energy,Predicted_Energy,Confidence,CBIS_Decision,CBIS_Energy_J
9916.5,9880.7295,0.9964,STAY_ACTIVE,9880.7294921875
4657.200000000001,4643.416,0.997,SCALE_DOWN,3000.0
4877.700000000001,4875.4785,0.9995,SCALE_DOWN,3000.0
3632.7,3625.4236,0.998,SCALE_DOWN,3000.0
9580.8,9551.572,0.9969,STAY_ACTIVE,9551.572265625
14430.9,14361.261,0.9952,STAY_ACTIVE,14361.2607421875
7871.700000000001,7875.1973,0.9996,STAY_ACTIVE,7875.197265625
3381.9,3383.139,0.9996,SCALE_DOWN,3000.0
4724.1,4755.5405,0.9933,SCALE_DOWN,3000.0
4082.7,4095.6965,0.9968,SCALE_DOWN,3000.0
9814.5,9862.106,0.9951,STAY_ACTIVE,9862.1064453125
6621.9,6633.3105,0.9983,STAY_ACTIVE,6633.310546875
6311.1,6309.893,0.9998,STAY_ACTIVE,6309.89306640625
11076.6,11134.12,0.9948,STAY_ACTIVE,11134.1201171875
3961.8,3963.4727,0.9996,SCALE_DOWN,3000.0
4351.8,4356.616,0.9989,SCALE_DOWN,3000.0
6162.0,6180.2607,0.997,STAY_ACTIVE,6180.2607421875
3473.4,3480.5186,0.998,SCALE_DOWN,3000.0
21000.0,21003.652,0.9998,STAY_ACTIVE,21003.65234375
19378.2,19465.092,0.9955,STAY_ACTIVE,19465.091796875
9660.9,9646.233,0.9985,STAY_ACTIVE,9646.2333984375
4884.6,4874.7334,0.998,SCALE_DOWN,3000.0
3880.2,3878.8684,0.9997,SCALE_DOWN,3000.0
3810.0,3810.8657,0.9998,SCALE_DOWN,3000.0
14556.000000000002,14578.136,0.9985,STAY_ACTIVE,14578.1357421875
5940.299999999999,5976.0713,0.994,STAY_ACTIVE,5976.0712890625
10396.2,10361.72,0.9967,STAY_ACTIVE,10361.7197265625
3873.900000000001,3871.6567,0.9994,SCALE_DOWN,3000.0
4998.0,4993.3413,0.9991,SCALE_DOWN,3000.0
3420.6,3417.4688,0.9991,SCALE_DOWN,3000.0
16337.100000000002,16352.943,0.999,STAY_ACTIVE,16352.943359375
3324.0,3326.2595,0.9993,SCALE_DOWN,3000.0
5313.0,5322.0,0.9983,STAY_ACTIVE,5322.0
6876.3,6874.906,0.9998,STAY_ACTIVE,6874.90576171875
8469.3,8515.528,0.9945,STAY_ACTIVE,8515.5283203125
3331.5,3326.3416,0.9985,SCALE_DOWN,3000.0
3432.6000000000004,3429.282,0.999,SCALE_DOWN,3000.0
3324.9,3330.598,0.9983,SCALE_DOWN,3000.0
21000.0,21011.578,0.9994,STAY_ACTIVE,21011.578125
5264.4,5250.2095,0.9973,STAY_ACTIVE,5250.20947265625
4355.700000000001,4356.136,0.9999,SCALE_DOWN,3000.0
5924.7,5912.2188,0.9979,STAY_ACTIVE,5912.21875
8356.500000000002,8367.751,0.9987,STAY_ACTIVE,8367.7509765625
3512.7,3512.0698,0.9998,SCALE_DOWN,3000.0
19729.2,19622.908,0.9946,STAY_ACTIVE,19622.908203125
3675.9,3677.5916,0.9995,SCALE_DOWN,3000.0
21000.0,20961.773,0.9982,STAY_ACTIVE,20961.7734375
6390.300000000001,6415.0254,0.9961,STAY_ACTIVE,6415.025390625
3324.0,3326.2388,0.9993,SCALE_DOWN,3000.0
17608.800000000003,17595.24,0.9992,STAY_ACTIVE,17595.240234375
4155.9,4145.852,0.9976,SCALE_DOWN,3000.0
15454.2,15450.512,0.9998,STAY_ACTIVE,15450.51171875
20037.9,20184.738,0.9927,STAY_ACTIVE,20184.73828125
3706.8,3700.5698,0.9983,SCALE_DOWN,3000.0
3444.6000000000004,3440.2563,0.9987,SCALE_DOWN,3000.0
7557.9,7559.472,0.9998,STAY_ACTIVE,7559.47216796875
3845.4,3849.183,0.999,SCALE_DOWN,3000.0
3324.0,3326.2227,0.9993,SCALE_DOWN,3000.0
8992.5,9016.057,0.9974,STAY_ACTIVE,9016.056640625
5663.400000000001,5681.54,0.9968,STAY_ACTIVE,5681.5400390625
6273.3,6290.614,0.9972,STAY_ACTIVE,6290.61376953125
4592.4,4597.448,0.9989,SCALE_DOWN,3000.0
7912.200000000001,7953.7925,0.9947,STAY_ACTIVE,7953.79248046875
3811.2,3808.4954,0.9993,SCALE_DOWN,3000.0
4584.3,4573.159,0.9976,SCALE_DOWN,3000.0
6425.4,6439.778,0.9978,STAY_ACTIVE,6439.77783203125
9655.5,9686.634,0.9968,STAY_ACTIVE,9686.6337890625
11380.8,11327.498,0.9953,STAY_ACTIVE,11327.498046875
4372.8,4370.903,0.9996,SCALE_DOWN,3000.0
3975.6,3968.634,0.9982,SCALE_DOWN,3000.0
4776.6,4776.9004,0.9999,SCALE_DOWN,3000.0
3339.2999999999997,3337.008,0.9993,SCALE_DOWN,3000.0
4422.0,4424.4004,0.9995,SCALE_DOWN,3000.0
7557.9,7569.6807,0.9984,STAY_ACTIVE,7569.6806640625
4573.2,4572.1987,0.9998,SCALE_DOWN,3000.0
9906.9,9967.527,0.9939,STAY_ACTIVE,9967.52734375
3867.9,3869.6953,0.9995,SCALE_DOWN,3000.0
5543.4,5534.659,0.9984,STAY_ACTIVE,5534.6591796875
9697.8,9628.387,0.9928,STAY_ACTIVE,9628.38671875
5681.1,5664.4023,0.9971,STAY_ACTIVE,5664.40234375
4759.8,4747.7256,0.9975,SCALE_DOWN,3000.0
3428.4000000000005,3428.1816,0.9999,SCALE_DOWN,3000.0
3821.1,3822.0496,0.9998,SCALE_DOWN,3000.0
19813.800000000003,19841.906,0.9986,STAY_ACTIVE,19841.90625
19397.1,19563.314,0.9914,STAY_ACTIVE,19563.314453125
5588.4,5590.707,0.9996,STAY_ACTIVE,5590.70703125
3873.3,3878.934,0.9985,SCALE_DOWN,3000.0
4445.4,4446.322,0.9998,SCALE_DOWN,3000.0
3597.9,3605.538,0.9979,SCALE_DOWN,3000.0
6873.900000000001,6880.701,0.999,STAY_ACTIVE,6880.701171875
9141.6,9129.988,0.9987,STAY_ACTIVE,9129.98828125
6944.700000000001,6965.8843,0.9969,STAY_ACTIVE,6965.88427734375
3416.7,3415.6855,0.9997,SCALE_DOWN,3000.0
7128.3,7138.3154,0.9986,STAY_ACTIVE,7138.3154296875
4500.3,4500.488,1.0,SCALE_DOWN,3000.0
5945.1,5941.624,0.9994,STAY_ACTIVE,5941.6240234375
17327.100000000002,17235.918,0.9947,STAY_ACTIVE,17235.91796875
10732.8,10709.16,0.9978,STAY_ACTIVE,10709.16015625
13654.2,13739.827,0.9937,STAY_ACTIVE,13739.8271484375
5472.299999999999,5450.9097,0.9961,STAY_ACTIVE,5450.90966796875
4479.9,4480.7397,0.9998,SCALE_DOWN,3000.0
3363.0,3363.3455,0.9999,SCALE_DOWN,3000.0
6596.4,6625.5415,0.9956,STAY_ACTIVE,6625.54150390625
3875.4,3878.7124,0.9991,SCALE_DOWN,3000.0
14879.1,14839.667,0.9973,STAY_ACTIVE,14839.6669921875
4468.5,4463.3413,0.9988,SCALE_DOWN,3000.0
3925.2,3923.5,0.9996,SCALE_DOWN,3000.0
4085.1,4085.9744,0.9998,SCALE_DOWN,3000.0
5363.7,5358.261,0.999,STAY_ACTIVE,5358.26123046875
14147.4,14100.589,0.9967,STAY_ACTIVE,14100.5888671875
20532.9,20703.072,0.9917,STAY_ACTIVE,20703.072265625
3889.5,3892.3823,0.9993,SCALE_DOWN,3000.0
10070.4,10048.751,0.9979,STAY_ACTIVE,10048.7509765625
3459.0,3455.3542,0.9989,SCALE_DOWN,3000.0
5551.799999999999,5536.1543,0.9972,STAY_ACTIVE,5536.154296875
4538.1,4536.074,0.9996,SCALE_DOWN,3000.0
5736.9,5724.4297,0.9978,STAY_ACTIVE,5724.4296875
8117.4,8082.1064,0.9957,STAY_ACTIVE,8082.1064453125
3439.5,3444.0112,0.9987,SCALE_DOWN,3000.0
8749.199999999999,8766.558,0.998,STAY_ACTIVE,8766.5576171875
6634.5,6648.422,0.9979,STAY_ACTIVE,6648.421875
11305.2,11344.139,0.9966,STAY_ACTIVE,11344.138671875
6018.6,6024.857,0.999,STAY_ACTIVE,6024.85693359375
4012.8,4013.5793,0.9998,SCALE_DOWN,3000.0
12333.9,12352.926,0.9985,STAY_ACTIVE,12352.92578125
4269.6,4272.3164,0.9994,SCALE_DOWN,3000.0
4953.0,4946.327,0.9987,SCALE_DOWN,3000.0
6416.1,6427.667,0.9982,STAY_ACTIVE,6427.6669921875
13722.6,13656.344,0.9952,STAY_ACTIVE,13656.34375
4067.4,4057.745,0.9976,SCALE_DOWN,3000.0
4455.299999999999,4456.1665,0.9998,SCALE_DOWN,3000.0
3810.0,3810.8657,0.9998,SCALE_DOWN,3000.0
3410.1,3413.6055,0.999,SCALE_DOWN,3000.0
11131.500000000002,11067.646,0.9943,STAY_ACTIVE,11067.646484375
4482.0,4470.1255,0.9974,SCALE_DOWN,3000.0
17288.4,17222.092,0.9962,STAY_ACTIVE,17222.091796875
3801.6,3799.9338,0.9996,SCALE_DOWN,3000.0
4845.9,4835.024,0.9978,SCALE_DOWN,3000.0
13395.0,13463.442,0.9949,STAY_ACTIVE,13463.4423828125
3465.6000000000004,3460.343,0.9985,SCALE_DOWN,3000.0
4537.2,4536.074,0.9998,SCALE_DOWN,3000.0
6568.500000000001,6604.2344,0.9946,STAY_ACTIVE,6604.234375
7151.700000000001,7185.1675,0.9953,STAY_ACTIVE,7185.16748046875
4256.1,4252.2017,0.9991,SCALE_DOWN,3000.0
3634.8,3635.805,0.9997,SCALE_DOWN,3000.0
3773.7,3780.5232,0.9982,SCALE_DOWN,3000.0
14707.2,14788.552,0.9945,STAY_ACTIVE,14788.5517578125
3339.2999999999997,3337.0242,0.9993,SCALE_DOWN,3000.0
3726.9,3732.9734,0.9984,SCALE_DOWN,3000.0
4594.8,4591.2144,0.9992,SCALE_DOWN,3000.0
9551.1,9547.306,0.9996,STAY_ACTIVE,9547.3056640625
9724.5,9719.694,0.9995,STAY_ACTIVE,9719.6943359375
14226.6,14342.057,0.9919,STAY_ACTIVE,14342.056640625
8693.7,8667.029,0.9969,STAY_ACTIVE,8667.029296875
8436.9,8392.113,0.9947,STAY_ACTIVE,8392.11328125
4726.200000000001,4724.9385,0.9997,SCALE_DOWN,3000.0
13647.0,13675.019,0.9979,STAY_ACTIVE,13675.0185546875
3349.8,3349.9878,0.9999,SCALE_DOWN,3000.0
11008.2,11018.084,0.9991,STAY_ACTIVE,11018.083984375
10854.9,10808.276,0.9957,STAY_ACTIVE,10808.2763671875
3764.7,3774.2905,0.9975,SCALE_DOWN,3000.0
4009.8,4015.9521,0.9985,SCALE_DOWN,3000.0
3687.6,3679.3962,0.9978,SCALE_DOWN,3000.0
3829.2,3829.1497,1.0,SCALE_DOWN,3000.0
5744.1,5744.1445,1.0,STAY_ACTIVE,5744.14453125
15249.0,15077.013,0.9887,STAY_ACTIVE,15077.0126953125
19919.1,19777.281,0.9929,STAY_ACTIVE,19777.28125
12345.6,12418.698,0.9941,STAY_ACTIVE,12418.6982421875
7206.000000000001,7202.52,0.9995,STAY_ACTIVE,7202.52001953125
3996.9,3996.5703,0.9999,SCALE_DOWN,3000.0
3411.9,3412.4355,0.9998,SCALE_DOWN,3000.0
13335.600000000002,13353.464,0.9987,STAY_ACTIVE,13353.4638671875
6271.5,6258.948,0.998,STAY_ACTIVE,6258.9482421875
9605.7,9607.918,0.9998,STAY_ACTIVE,9607.91796875
15242.7,15199.679,0.9972,STAY_ACTIVE,15199.6787109375
13542.6,13569.395,0.998,STAY_ACTIVE,13569.39453125
10089.0,10064.395,0.9976,STAY_ACTIVE,10064.39453125
3324.0,3326.1497,0.9994,SCALE_DOWN,3000.0
7745.1,7788.3877,0.9944,STAY_ACTIVE,7788.3876953125
3362.1000000000004,3363.3455,0.9996,SCALE_DOWN,3000.0
6718.8,6702.7153,0.9976,STAY_ACTIVE,6702.71533203125
15056.4,15089.192,0.9978,STAY_ACTIVE,15089.1923828125
9891.3,9889.971,0.9999,STAY_ACTIVE,9889.970703125
16100.400000000003,15962.115,0.9914,STAY_ACTIVE,15962.115234375
7626.0,7640.3745,0.9981,STAY_ACTIVE,7640.37451171875
7566.9,7574.017,0.9991,STAY_ACTIVE,7574.01708984375
9072.0,9122.55,0.9944,STAY_ACTIVE,9122.5498046875
5863.200000000001,5858.279,0.9992,STAY_ACTIVE,5858.27880859375
14131.2,14101.526,0.9979,STAY_ACTIVE,14101.5263671875
3537.9,3536.317,0.9996,SCALE_DOWN,3000.0
5840.699999999999,5841.5903,0.9998,STAY_ACTIVE,5841.59033203125
3509.0999999999995,3509.883,0.9998,SCALE_DOWN,3000.0
3957.6,3961.2341,0.9991,SCALE_DOWN,3000.0
5180.700000000001,5166.198,0.9972,STAY_ACTIVE,5166.1982421875
9634.8,9573.389,0.9936,STAY_ACTIVE,9573.388671875
8131.799999999999,8164.3057,0.996,STAY_ACTIVE,8164.3056640625
4417.5,4419.2983,0.9996,SCALE_DOWN,3000.0
7858.200000000001,7870.8076,0.9984,STAY_ACTIVE,7870.8076171875
3400.5,3396.34,0.9988,SCALE_DOWN,3000.0
5720.7,5705.288,0.9973,STAY_ACTIVE,5705.2880859375
3834.6,3835.3796,0.9998,SCALE_DOWN,3000.0
3724.2,3726.8381,0.9993,SCALE_DOWN,3000.0
4531.5,4523.5605,0.9982,SCALE_DOWN,3000.0
3551.0999999999995,3550.1033,0.9997,SCALE_DOWN,3000.0
4600.2,4597.9604,0.9995,SCALE_DOWN,3000.0
14631.6,14525.815,0.9928,STAY_ACTIVE,14525.8154296875
4091.7,4085.8955,0.9986,SCALE_DOWN,3000.0
7847.4,7824.2134,0.997,STAY_ACTIVE,7824.21337890625
11226.9,11299.882,0.9935,STAY_ACTIVE,11299.8818359375
6093.6,6101.5327,0.9987,STAY_ACTIVE,6101.53271484375
3849.0,3849.5286,0.9999,SCALE_DOWN,3000.0
3940.2,3946.5537,0.9984,SCALE_DOWN,3000.0
4374.299999999999,4371.557,0.9994,SCALE_DOWN,3000.0
4905.3,4919.0557,0.9972,SCALE_DOWN,3000.0
4188.9,4185.5854,0.9992,SCALE_DOWN,3000.0
4849.5,4861.297,0.9976,SCALE_DOWN,3000.0
4557.9,4552.837,0.9989,SCALE_DOWN,3000.0
6254.4,6229.9556,0.9961,STAY_ACTIVE,6229.95556640625
4159.2,4162.5938,0.9992,SCALE_DOWN,3000.0
6192.300000000001,6173.2563,0.9969,STAY_ACTIVE,6173.25634765625
10095.6,10039.78,0.9945,STAY_ACTIVE,10039.7802734375
4694.1,4676.3325,0.9962,SCALE_DOWN,3000.0
4909.2,4913.1846,0.9992,SCALE_DOWN,3000.0
5142.0,5129.4517,0.9976,STAY_ACTIVE,5129.45166015625
12821.7,12856.114,0.9973,STAY_ACTIVE,12856.1142578125
9193.5,9198.39,0.9995,STAY_ACTIVE,9198.3896484375
4418.4,4419.557,0.9997,SCALE_DOWN,3000.0
5740.200000000001,5709.769,0.9947,STAY_ACTIVE,5709.76904296875
14127.600000000002,14118.966,0.9994,STAY_ACTIVE,14118.9658203125
3793.2,3787.6968,0.9985,SCALE_DOWN,3000.0
19925.4,20052.729,0.9936,STAY_ACTIVE,20052.728515625
3448.7999999999997,3451.2295,0.9993,SCALE_DOWN,3000.0
16420.800000000003,16443.738,0.9986,STAY_ACTIVE,16443.73828125
10353.9,10361.781,0.9992,STAY_ACTIVE,10361.78125
7752.0,7735.8325,0.9979,STAY_ACTIVE,7735.83251953125
5497.5,5519.722,0.996,STAY_ACTIVE,5519.72216796875
4369.5,4366.8657,0.9994,SCALE_DOWN,3000.0
4547.700000000001,4548.7295,0.9998,SCALE_DOWN,3000.0
3535.2000000000003,3532.546,0.9992,SCALE_DOWN,3000.0
7615.200000000001,7620.6914,0.9993,STAY_ACTIVE,7620.69140625
7404.9,7370.1343,0.9953,STAY_ACTIVE,7370.13427734375
5956.5,6004.611,0.9919,STAY_ACTIVE,6004.61083984375
4262.7,4258.8037,0.9991,SCALE_DOWN,3000.0
11349.3,11410.687,0.9946,STAY_ACTIVE,11410.6865234375
4467.0,4470.1045,0.9993,SCALE_DOWN,3000.0
12802.8,12799.546,0.9997,STAY_ACTIVE,12799.5458984375
4489.5,4488.6265,0.9998,SCALE_DOWN,3000.0
6640.5,6666.5234,0.9961,STAY_ACTIVE,6666.5234375
5765.700000000001,5777.2705,0.998,STAY_ACTIVE,5777.2705078125
8472.0,8460.022,0.9986,STAY_ACTIVE,8460.0224609375
6375.0,6382.004,0.9989,STAY_ACTIVE,6382.00390625
11912.7,11912.272,1.0,STAY_ACTIVE,11912.2724609375
6159.900000000001,6181.617,0.9965,STAY_ACTIVE,6181.6171875
17699.7,17859.805,0.991,STAY_ACTIVE,17859.8046875
8332.800000000001,8320.795,0.9986,STAY_ACTIVE,8320.794921875
3858.9,3860.5864,0.9996,SCALE_DOWN,3000.0
8978.7,9013.375,0.9961,STAY_ACTIVE,9013.375
3810.3,3810.8657,0.9999,SCALE_DOWN,3000.0
7617.0,7639.575,0.997,STAY_ACTIVE,7639.5751953125
6069.9,6069.819,1.0,STAY_ACTIVE,6069.81884765625
5220.6,5206.95,0.9974,STAY_ACTIVE,5206.9501953125
3349.2,3349.8499,0.9998,SCALE_DOWN,3000.0
9116.4,9073.749,0.9953,STAY_ACTIVE,9073.7490234375
4762.2,4766.5415,0.9991,SCALE_DOWN,3000.0
3712.8,3696.774,0.9957,SCALE_DOWN,3000.0
3935.1,3939.6333,0.9988,SCALE_DOWN,3000.0
4329.9,4332.953,0.9993,SCALE_DOWN,3000.0
3501.9,3499.6152,0.9993,SCALE_DOWN,3000.0
5574.9,5560.6797,0.9974,STAY_ACTIVE,5560.6796875
12325.8,12258.955,0.9946,STAY_ACTIVE,12258.955078125
3850.8,3853.4128,0.9993,SCALE_DOWN,3000.0
4390.5,4375.385,0.9966,SCALE_DOWN,3000.0
3532.2000000000003,3540.2156,0.9977,SCALE_DOWN,3000.0
3341.7,3342.258,0.9998,SCALE_DOWN,3000.0
4682.1,4686.0645,0.9992,SCALE_DOWN,3000.0
4039.5,4041.1802,0.9996,SCALE_DOWN,3000.0
7022.1,7002.6113,0.9972,STAY_ACTIVE,7002.611328125
10123.500000000002,10060.761,0.9938,STAY_ACTIVE,10060.7607421875
11276.4,11263.253,0.9988,STAY_ACTIVE,11263.2529296875
5529.0,5562.9966,0.9939,STAY_ACTIVE,5562.99658203125
4417.5,4419.2637,0.9996,SCALE_DOWN,3000.0
7394.700000000001,7359.0234,0.9952,STAY_ACTIVE,7359.0234375
4021.8,4022.0479,0.9999,SCALE_DOWN,3000.0
7356.000000000001,7312.256,0.9941,STAY_ACTIVE,7312.255859375
13770.3,13828.842,0.9957,STAY_ACTIVE,13828.841796875
4417.5,4419.247,0.9996,SCALE_DOWN,3000.0
13692.9,13658.941,0.9975,STAY_ACTIVE,13658.94140625
5823.0,5854.842,0.9945,STAY_ACTIVE,5854.841796875
5244.0,5246.1265,0.9996,STAY_ACTIVE,5246.12646484375
3997.2,4001.227,0.999,SCALE_DOWN,3000.0
8104.799999999999,8140.5107,0.9956,STAY_ACTIVE,8140.5107421875
15834.0,15845.466,0.9993,STAY_ACTIVE,15845.4658203125
4285.5,4286.785,0.9997,SCALE_DOWN,3000.0
7443.9,7449.7793,0.9992,STAY_ACTIVE,7449.779296875
4100.1,4098.7593,0.9997,SCALE_DOWN,3000.0
4739.1,4727.875,0.9976,SCALE_DOWN,3000.0
3601.5,3601.6367,1.0,SCALE_DOWN,3000.0
6495.9,6508.032,0.9981,STAY_ACTIVE,6508.0322265625
7968.0,8053.861,0.9892,STAY_ACTIVE,8053.86083984375
9542.1,9510.418,0.9967,STAY_ACTIVE,9510.41796875
12541.8,12511.489,0.9976,STAY_ACTIVE,12511.4892578125
7529.700000000001,7501.3687,0.9962,STAY_ACTIVE,7501.36865234375
4192.799999999999,4182.0396,0.9974,SCALE_DOWN,3000.0
17353.2,17216.324,0.9921,STAY_ACTIVE,17216.32421875
3333.9,3331.7134,0.9993,SCALE_DOWN,3000.0
4134.3,4128.9263,0.9987,SCALE_DOWN,3000.0
3718.8,3722.573,0.999,SCALE_DOWN,3000.0
10257.9,10268.215,0.999,STAY_ACTIVE,10268.21484375
14266.2,14237.03,0.998,STAY_ACTIVE,14237.0302734375
8919.9,8945.992,0.9971,STAY_ACTIVE,8945.9921875
7130.4,7110.176,0.9972,STAY_ACTIVE,7110.17578125
8475.6,8461.876,0.9984,STAY_ACTIVE,8461.8759765625
13338.3,13264.579,0.9945,STAY_ACTIVE,13264.5791015625
3396.0,3399.28,0.999,SCALE_DOWN,3000.0
6582.9,6569.786,0.998,STAY_ACTIVE,6569.7861328125
5335.5,5366.809,0.9941,STAY_ACTIVE,5366.80908203125
12943.2,12908.581,0.9973,STAY_ACTIVE,12908.5810546875
5199.6,5222.242,0.9956,STAY_ACTIVE,5222.2421875
3727.8,3727.8506,1.0,SCALE_DOWN,3000.0
11266.5,11295.021,0.9975,STAY_ACTIVE,11295.021484375
4632.6,4633.614,0.9998,SCALE_DOWN,3000.0
9391.2,9399.365,0.9991,STAY_ACTIVE,9399.365234375
6672.3,6657.532,0.9978,STAY_ACTIVE,6657.5322265625
16942.8,17013.066,0.9959,STAY_ACTIVE,17013.06640625
3324.0,3326.1497,0.9994,SCALE_DOWN,3000.0
3810.0,3810.8657,0.9998,SCALE_DOWN,3000.0
4580.4,4577.325,0.9993,SCALE_DOWN,3000.0
21000.0,21012.773,0.9994,STAY_ACTIVE,21012.7734375
3760.2,3766.5706,0.9983,SCALE_DOWN,3000.0
5689.200000000001,5699.3286,0.9982,STAY_ACTIVE,5699.32861328125
3414.9,3415.5605,0.9998,SCALE_DOWN,3000.0
7285.799999999999,7310.4243,0.9966,STAY_ACTIVE,7310.42431640625
6037.8,6021.882,0.9974,STAY_ACTIVE,6021.8818359375
4769.1,4778.162,0.9981,SCALE_DOWN,3000.0
4301.1,4303.5547,0.9994,SCALE_DOWN,3000.0
17639.399999999998,17524.66,0.9935,STAY_ACTIVE,17524.66015625
4087.5,4098.851,0.9972,SCALE_DOWN,3000.0
10355.4,10378.613,0.9978,STAY_ACTIVE,10378.61328125
6828.6,6808.895,0.9971,STAY_ACTIVE,6808.89501953125
4259.4,4261.116,0.9996,SCALE_DOWN,3000.0
9327.0,9367.55,0.9957,STAY_ACTIVE,9367.5498046875
6111.0,6087.0117,0.9961,STAY_ACTIVE,6087.01171875
7958.1,7947.856,0.9987,STAY_ACTIVE,7947.85595703125
5988.9,6017.8315,0.9952,STAY_ACTIVE,6017.83154296875
13192.5,13122.454,0.9947,STAY_ACTIVE,13122.4541015625
3534.0,3534.5894,0.9998,SCALE_DOWN,3000.0
4983.0,4996.9146,0.9972,SCALE_DOWN,3000.0
3555.6000000000004,3555.1863,0.9999,SCALE_DOWN,3000.0
4202.700000000001,4207.21,0.9989,SCALE_DOWN,3000.0
10983.3,11036.684,0.9951,STAY_ACTIVE,11036.68359375
8831.1,8800.7705,0.9966,STAY_ACTIVE,8800.7705078125
3834.6,3835.3796,0.9998,SCALE_DOWN,3000.0
4468.8,4472.44,0.9992,SCALE_DOWN,3000.0
4070.4,4083.1562,0.9969,SCALE_DOWN,3000.0
4827.0,4824.0,0.9994,SCALE_DOWN,3000.0
10447.500000000002,10403.338,0.9958,STAY_ACTIVE,10403.337890625
3472.5,3468.3289,0.9988,SCALE_DOWN,3000.0
6406.5,6397.408,0.9986,STAY_ACTIVE,6397.408203125
17360.399999999998,17417.64,0.9967,STAY_ACTIVE,17417.640625
9903.9,9941.663,0.9962,STAY_ACTIVE,9941.6630859375
3810.6,3812.5142,0.9995,SCALE_DOWN,3000.0
18580.800000000003,18655.104,0.996,STAY_ACTIVE,18655.103515625
4694.700000000001,4695.0527,0.9999,SCALE_DOWN,3000.0
5250.0,5243.8125,0.9988,STAY_ACTIVE,5243.8125
4601.1,4598.222,0.9994,SCALE_DOWN,3000.0
4056.3,4052.1536,0.999,SCALE_DOWN,3000.0
16461.3,16536.08,0.9955,STAY_ACTIVE,16536.080078125
9326.1,9314.675,0.9988,STAY_ACTIVE,9314.6748046875
3598.7999999999997,3605.5188,0.9981,SCALE_DOWN,3000.0
9544.8,9555.499,0.9989,STAY_ACTIVE,9555.4990234375
6995.4,6969.196,0.9963,STAY_ACTIVE,6969.19580078125
9151.8,9203.596,0.9943,STAY_ACTIVE,9203.595703125
8454.0,8442.444,0.9986,STAY_ACTIVE,8442.4443359375
13433.7,13359.52,0.9945,STAY_ACTIVE,13359.51953125
3654.6,3657.0647,0.9993,SCALE_DOWN,3000.0
4488.6,4488.5464,1.0,SCALE_DOWN,3000.0
6824.1,6818.293,0.9991,STAY_ACTIVE,6818.29296875
4197.3,4190.291,0.9983,SCALE_DOWN,3000.0
7070.4,7061.143,0.9987,STAY_ACTIVE,7061.14306640625
4381.5,4382.694,0.9997,SCALE_DOWN,3000.0
4465.200000000001,4466.027,0.9998,SCALE_DOWN,3000.0
4084.2,4081.0034,0.9992,SCALE_DOWN,3000.0
9346.2,9347.308,0.9999,STAY_ACTIVE,9347.3076171875
9273.9,9244.684,0.9968,STAY_ACTIVE,9244.68359375
3930.0,3932.679,0.9993,SCALE_DOWN,3000.0
10195.5,10149.299,0.9955,STAY_ACTIVE,10149.298828125
4289.1,4287.8564,0.9997,SCALE_DOWN,3000.0
4555.200000000001,4553.7056,0.9997,SCALE_DOWN,3000.0
4415.7,4427.352,0.9974,SCALE_DOWN,3000.0
9903.0,9851.62,0.9948,STAY_ACTIVE,9851.6201171875
5853.9,5800.347,0.9909,STAY_ACTIVE,5800.34716796875
9859.5,9882.582,0.9977,STAY_ACTIVE,9882.58203125
5123.1,5103.3975,0.9962,STAY_ACTIVE,5103.3974609375
4588.200000000001,4583.532,0.999,SCALE_DOWN,3000.0
4899.9,4885.0015,0.997,SCALE_DOWN,3000.0
7285.799999999999,7303.7075,0.9975,STAY_ACTIVE,7303.70751953125
3354.6000000000004,3352.5789,0.9994,SCALE_DOWN,3000.0
4559.7,4560.282,0.9999,SCALE_DOWN,3000.0
11460.9,11487.645,0.9977,STAY_ACTIVE,11487.64453125
4417.5,4419.2637,0.9996,SCALE_DOWN,3000.0
17407.2,17342.555,0.9963,STAY_ACTIVE,17342.5546875
7718.700000000001,7766.067,0.9939,STAY_ACTIVE,7766.06689453125
5412.0,5445.0444,0.9939,STAY_ACTIVE,5445.04443359375
7468.5,7475.462,0.9991,STAY_ACTIVE,7475.4619140625
5529.0,5525.1265,0.9993,STAY_ACTIVE,5525.12646484375
10471.8,10488.137,0.9984,STAY_ACTIVE,10488.13671875
7297.8,7259.532,0.9948,STAY_ACTIVE,7259.5322265625
4989.9,4979.8594,0.998,SCALE_DOWN,3000.0
4413.0,4413.9683,0.9998,SCALE_DOWN,3000.0
4661.400000000001,4657.9863,0.9993,SCALE_DOWN,3000.0
4062.9,4055.2092,0.9981,SCALE_DOWN,3000.0
16196.7,16337.763,0.9913,STAY_ACTIVE,16337.7626953125
7375.199999999999,7405.2944,0.9959,STAY_ACTIVE,7405.29443359375
3324.0,3326.2947,0.9993,SCALE_DOWN,3000.0
9345.0,9359.918,0.9984,STAY_ACTIVE,9359.91796875
8426.099999999999,8444.161,0.9979,STAY_ACTIVE,8444.1611328125
7012.200000000001,7024.0176,0.9983,STAY_ACTIVE,7024.017578125
3324.0,3326.2947,0.9993,SCALE_DOWN,3000.0
20092.800000000003,19965.688,0.9937,STAY_ACTIVE,19965.6875
3324.0,3326.2595,0.9993,SCALE_DOWN,3000.0
5504.7,5479.519,0.9954,STAY_ACTIVE,5479.51904296875
3759.3,3755.861,0.9991,SCALE_DOWN,3000.0
3810.0,3810.8657,0.9998,SCALE_DOWN,3000.0
3818.7,3820.583,0.9995,SCALE_DOWN,3000.0
